,Station,Entries,Exits,Latitude,Longitude,Date
387,18 AV,13152,5391,40.629754999999996,-73.97697099999999,06/03/2019
388,18 AV,12419,5371,40.629754999999996,-73.97697099999999,06/04/2019
389,18 AV,13293,5681,40.629754999999996,-73.97697099999999,06/05/2019
390,18 AV,12967,5517,40.629754999999996,-73.97697099999999,06/06/2019
391,18 AV,13097,5570,40.629754999999996,-73.97697099999999,06/07/2019
392,20 AV,5243,1228,40.61741,-73.985026,06/01/2019
393,20 AV,4335,1043,40.61741,-73.985026,06/02/2019
394,20 AV,8693,2014,40.61741,-73.985026,06/03/2019
395,20 AV,7997,1922,40.61741,-73.985026,06/04/2019
396,20 AV,5055241,7872196,40.61741,-73.985026,06/05/2019
397,20 AV,7082,2278,40.61741,-73.985026,06/06/2019
398,20 AV,8730,3205,40.61741,-73.985026,06/07/2019
399,BAY PKWY,9509,5362,40.620769,-73.975264,06/01/2019
400,BAY PKWY,8375,4759,40.620769,-73.975264,06/02/2019
401,BAY PKWY,15350,8235,40.620769,-73.975264,06/03/2019
402,BAY PKWY,14942,7985,40.620769,-73.975264,06/04/2019
403,BAY PKWY,15669,8472,40.620769,-73.975264,06/05/2019
404,BAY PKWY,15222,7570,40.620769,-73.975264,06/06/2019
405,BAY PKWY,15496,7832,40.620769,-73.975264,06/07/2019
406,9 AV,3783,3688,40.646291999999995,-73.994324,06/01/2019
407,9 AV,3046,3317,40.646291999999995,-73.994324,06/02/2019
408,9 AV,5400,4610,40.646291999999995,-73.994324,06/03/2019
409,9 AV,5254,4520,40.646291999999995,-73.994324,06/04/2019
410,9 AV,5505,4836,40.646291999999995,-73.994324,06/05/2019
411,9 AV,5250,4484,40.646291999999995,-73.994324,06/06/2019
412,9 AV,5331,4474,40.646291999999995,-73.994324,06/07/2019
413,50 ST,24066,19920,40.762456,-73.985984,06/01/2019
414,50 ST,23272,18462,40.762456,-73.985984,06/02/2019
415,50 ST,42338,36650,40.762456,-73.985984,06/03/2019
416,50 ST,41848,38125,40.762456,-73.985984,06/04/2019
417,50 ST,46722,40401,40.762456,-73.985984,06/05/2019
418,50 ST,43032,39239,40.762456,-73.985984,06/06/2019
419,50 ST,44320,37735,40.762456,-73.985984,06/07/2019
420,55 ST,716,335,40.631434999999996,-73.995476,06/01/2019
421,55 ST,1001,492,40.631434999999996,-73.995476,06/02/2019
422,55 ST,2209,1020,40.631434999999996,-73.995476,06/03/2019
423,55 ST,2041,1005,40.631434999999996,-73.995476,06/04/2019
424,55 ST,2228,954,40.631434999999996,-73.995476,06/05/2019
425,55 ST,2043,997,40.631434999999996,-73.995476,06/06/2019
426,55 ST,1969,808,40.631434999999996,-73.995476,06/07/2019
427,71 ST,3470,1104,40.619589000000005,-73.998864,06/01/2019
428,71 ST,2886,944,40.619589000000005,-73.998864,06/02/2019
429,71 ST,5624,1658,40.619589000000005,-73.998864,06/03/2019
430,71 ST,5493,1718,40.619589000000005,-73.998864,06/04/2019
431,71 ST,5722,1723,40.619589000000005,-73.998864,06/05/2019
432,71 ST,5533,1602,40.619589000000005,-73.998864,06/06/2019
433,71 ST,5552,1612,40.619589000000005,-73.998864,06/07/2019
434,79 ST,11736,4300,40.783934,-73.979917,06/01/2019
435,79 ST,10753,3755,40.783934,-73.979917,06/02/2019
436,79 ST,19652,7427,40.783934,-73.979917,06/03/2019
437,79 ST,19668,7281,40.783934,-73.979917,06/04/2019
438,79 ST,21152,7797,40.783934,-73.979917,06/05/2019
439,79 ST,20499,7078,40.783934,-73.979917,06/06/2019
440,79 ST,20696,7703,40.783934,-73.979917,06/07/2019
441,25 AV,2776,621,40.597704,-73.986829,06/01/2019
442,25 AV,2280,598,40.597704,-73.986829,06/02/2019
443,25 AV,4833,947,40.597704,-73.986829,06/03/2019
444,25 AV,4460,954,40.597704,-73.986829,06/04/2019
445,25 AV,4988,964,40.597704,-73.986829,06/05/2019
446,25 AV,4538,959,40.597704,-73.986829,06/06/2019
447,25 AV,4881,929,40.597704,-73.986829,06/07/2019
448,BAY 50 ST,1708,276,40.588840999999995,-73.983765,06/01/2019
449,BAY 50 ST,1310,171,40.588840999999995,-73.983765,06/02/2019
450,BAY 50 ST,2830,457,40.588840999999995,-73.983765,06/03/2019
451,BAY 50 ST,2419,281,40.588840999999995,-73.983765,06/04/2019
452,BAY 50 ST,2717,651,40.588840999999995,-73.983765,06/05/2019
453,BAY 50 ST,2704,433,40.588840999999995,-73.983765,06/06/2019
454,BAY 50 ST,2714,608,40.588840999999995,-73.983765,06/07/2019
455,W 8 ST-AQUARIUM,2093,2437,40.576127,-73.975939,06/01/2019
456,W 8 ST-AQUARIUM,1650,1806,40.576127,-73.975939,06/02/2019
457,W 8 ST-AQUARIUM,2621,1891,40.576127,-73.975939,06/03/2019
458,W 8 ST-AQUARIUM,2942,2746,40.576127,-73.975939,06/04/2019
459,W 8 ST-AQUARIUM,2458,2042,40.576127,-73.975939,06/05/2019
460,W 8 ST-AQUARIUM,3047,2878,40.576127,-73.975939,06/06/2019
461,W 8 ST-AQUARIUM,2766,2557,40.576127,-73.975939,06/07/2019
462,6 AV,2910,848,40.737334999999995,-73.996786,06/01/2019
463,6 AV,2190,785,40.737334999999995,-73.996786,06/02/2019
464,6 AV,4214,1933,40.737334999999995,-73.996786,06/03/2019
465,6 AV,4227,1840,40.737334999999995,-73.996786,06/04/2019
466,6 AV,4591,2082,40.737334999999995,-73.996786,06/05/2019
467,6 AV,4326,2062,40.737334999999995,-73.996786,06/06/2019
468,6 AV,4444,2018,40.737334999999995,-73.996786,06/07/2019
469,3 AV,2107,2176,40.732849,-73.986122,06/01/2019
470,3 AV,1530,1658,40.732849,-73.986122,06/02/2019
471,3 AV,4507,5260,40.732849,-73.986122,06/03/2019
472,3 AV,4088,5152,40.732849,-73.986122,06/04/2019
473,3 AV,4334,5486,40.732849,-73.986122,06/05/2019
474,3 AV,4088,5332,40.732849,-73.986122,06/06/2019
475,3 AV,4573,5545,40.732849,-73.986122,06/07/2019
476,1 AV,5417,7701,40.730953,-73.981628,06/01/2019
477,1 AV,4167,5665,40.730953,-73.981628,06/02/2019
478,1 AV,16050,17851,40.730953,-73.981628,06/03/2019
479,1 AV,15353,16706,40.730953,-73.981628,06/04/2019
480,1 AV,16947,18851,40.730953,-73.981628,06/05/2019
481,1 AV,16160,17764,40.730953,-73.981628,06/06/2019
482,1 AV,17414,19442,40.730953,-73.981628,06/07/2019
483,BEDFORD AV,15324,11200,40.717304,-73.956872,06/01/2019
484,BEDFORD AV,10442,6868,40.717304,-73.956872,06/02/2019
485,BEDFORD AV,22620,15128,40.717304,-73.956872,06/03/2019
486,BEDFORD AV,22801,15058,40.717304,-73.956872,06/04/2019
487,BEDFORD AV,24158,15861,40.717304,-73.956872,06/05/2019
488,BEDFORD AV,24079,15175,40.717304,-73.956872,06/06/2019
489,BEDFORD AV,23713,16392,40.717304,-73.956872,06/07/2019
490,LORIMER ST,6538,3663,40.714063,-73.950275,06/01/2019
491,LORIMER ST,5488,3211,40.714063,-73.950275,06/02/2019
492,LORIMER ST,9902,4780,40.714063,-73.950275,06/03/2019
493,LORIMER ST,9847,4481,40.714063,-73.950275,06/04/2019
494,LORIMER ST,10323,4735,40.714063,-73.950275,06/05/2019
495,LORIMER ST,10254,4618,40.714063,-73.950275,06/06/2019
496,LORIMER ST,10496,4702,40.714063,-73.950275,06/07/2019
497,GRAHAM AV,3690,2330,40.714565,-73.944053,06/01/2019
498,GRAHAM AV,2885,2028,40.714565,-73.944053,06/02/2019
499,GRAHAM AV,8620,4923,40.714565,-73.944053,06/03/2019
500,GRAHAM AV,8535,4649,40.714565,-73.944053,06/04/2019
501,GRAHAM AV,9118,5121,40.714565,-73.944053,06/05/2019
502,GRAHAM AV,8862,4829,40.714565,-73.944053,06/06/2019
503,GRAHAM AV,9026,5344,40.714565,-73.944053,06/07/2019
504,GRAND ST,18231,14819,40.718267,-73.993753,06/01/2019
505,GRAND ST,15766,11800,40.718267,-73.993753,06/02/2019
506,GRAND ST,28426,21700,40.718267,-73.993753,06/03/2019
507,GRAND ST,27024,20726,40.718267,-73.993753,06/04/2019
508,GRAND ST,28718,22699,40.718267,-73.993753,06/05/2019
509,GRAND ST,27523,21673,40.718267,-73.993753,06/06/2019
510,GRAND ST,29344,24204,40.718267,-73.993753,06/07/2019
511,MONTROSE AV,2837,1959,40.707739000000004,-73.93985,06/01/2019
512,MONTROSE AV,2384,1632,40.707739000000004,-73.93985,06/02/2019
513,MONTROSE AV,5951,2914,40.707739000000004,-73.93985,06/03/2019
514,MONTROSE AV,5774,2964,40.707739000000004,-73.93985,06/04/2019
515,MONTROSE AV,6247,3143,40.707739000000004,-73.93985,06/05/2019
516,MONTROSE AV,5890,2865,40.707739000000004,-73.93985,06/06/2019
517,MONTROSE AV,6196,3169,40.707739000000004,-73.93985,06/07/2019
518,MORGAN AV,3575,1986,40.706152,-73.93314699999999,06/01/2019
519,MORGAN AV,2891,1529,40.706152,-73.93314699999999,06/02/2019
520,MORGAN AV,6332,3068,40.706152,-73.93314699999999,06/03/2019
521,MORGAN AV,6271,2970,40.706152,-73.93314699999999,06/04/2019
522,MORGAN AV,6578,3395,40.706152,-73.93314699999999,06/05/2019
523,MORGAN AV,6317,2991,40.706152,-73.93314699999999,06/06/2019
524,MORGAN AV,6744,3316,40.706152,-73.93314699999999,06/07/2019
525,JEFFERSON ST,6071,1489,40.706607,-73.922913,06/01/2019
526,JEFFERSON ST,4476,1104,40.706607,-73.922913,06/02/2019
527,JEFFERSON ST,6413,1492,40.706607,-73.922913,06/03/2019
528,JEFFERSON ST,6571,1536,40.706607,-73.922913,06/04/2019
529,JEFFERSON ST,6682,1578,40.706607,-73.922913,06/05/2019
530,JEFFERSON ST,6730,1432,40.706607,-73.922913,06/06/2019
531,JEFFERSON ST,6970,1551,40.706607,-73.922913,06/07/2019
532,MYRTLE-WYCKOFF,10953,6173,40.699814,-73.911586,06/01/2019
533,MYRTLE-WYCKOFF,8547,5399,40.699814,-73.911586,06/02/2019
534,MYRTLE-WYCKOFF,17779,9125,40.699814,-73.911586,06/03/2019
535,MYRTLE-WYCKOFF,17442,8922,40.699814,-73.911586,06/04/2019
536,MYRTLE-WYCKOFF,18228,9196,40.699814,-73.911586,06/05/2019
537,MYRTLE-WYCKOFF,17632,9031,40.699814,-73.911586,06/06/2019
538,MYRTLE-WYCKOFF,18360,8878,40.699814,-73.911586,06/07/2019
539,HALSEY ST,8019,3939,40.695602,-73.904084,06/01/2019
540,HALSEY ST,6527,3396,40.695602,-73.904084,06/02/2019
541,HALSEY ST,13427,6331,40.695602,-73.904084,06/03/2019
542,HALSEY ST,13264,6100,40.695602,-73.904084,06/04/2019
543,HALSEY ST,14216,6978,40.695602,-73.904084,06/05/2019
544,HALSEY ST,13604,6281,40.695602,-73.904084,06/06/2019
545,HALSEY ST,14125,6557,40.695602,-73.904084,06/07/2019
546,WILSON AV,2444,1972,40.688764,-73.904046,06/01/2019
547,WILSON AV,2084,1786,40.688764,-73.904046,06/02/2019
548,WILSON AV,4222,3332,40.688764,-73.904046,06/03/2019
549,WILSON AV,4035,2905,40.688764,-73.904046,06/04/2019
550,WILSON AV,4312,3579,40.688764,-73.904046,06/05/2019
551,WILSON AV,4222,3070,40.688764,-73.904046,06/06/2019
552,WILSON AV,4357,3376,40.688764,-73.904046,06/07/2019
553,BUSHWICK AV,1083,710,40.682829,-73.905249,06/01/2019
554,BUSHWICK AV,873,660,40.682829,-73.905249,06/02/2019
555,BUSHWICK AV,1870,1211,40.682829,-73.905249,06/03/2019
556,BUSHWICK AV,1862,1193,40.682829,-73.905249,06/04/2019
557,BUSHWICK AV,2034,1293,40.682829,-73.905249,06/05/2019
558,BUSHWICK AV,1875,1244,40.682829,-73.905249,06/06/2019
559,BUSHWICK AV,2037,1269,40.682829,-73.905249,06/07/2019
560,ATLANTIC AV,761,314,40.675345,-73.903097,06/01/2019
561,ATLANTIC AV,551,225,40.675345,-73.903097,06/02/2019
562,ATLANTIC AV,1628,759,40.675345,-73.903097,06/03/2019
563,ATLANTIC AV,1541,663,40.675345,-73.903097,06/04/2019
564,ATLANTIC AV,1685,716,40.675345,-73.903097,06/05/2019
565,ATLANTIC AV,1500,614,40.675345,-73.903097,06/06/2019
566,ATLANTIC AV,1743,709,40.675345,-73.903097,06/07/2019
567,SUTTER AV,1778,1536,40.669367,-73.901975,06/01/2019
568,SUTTER AV,1381,1318,40.669367,-73.901975,06/02/2019
569,SUTTER AV,3544,2388,40.669367,-73.901975,06/03/2019
570,SUTTER AV,3209,2324,40.669367,-73.901975,06/04/2019
571,SUTTER AV,3593,2468,40.669367,-73.901975,06/05/2019
572,SUTTER AV,3262,2311,40.669367,-73.901975,06/06/2019
573,SUTTER AV,3581,2477,40.669367,-73.901975,06/07/2019
574,LIVONIA AV,1467,1363,40.664038,-73.900571,06/01/2019
575,LIVONIA AV,1038,977,40.664038,-73.900571,06/02/2019
576,LIVONIA AV,2800,2315,40.664038,-73.900571,06/03/2019
577,LIVONIA AV,2694,2198,40.664038,-73.900571,06/04/2019
578,LIVONIA AV,2997,2379,40.664038,-73.900571,06/05/2019
579,LIVONIA AV,2811,2077,40.664038,-73.900571,06/06/2019
580,LIVONIA AV,3047,2356,40.664038,-73.900571,06/07/2019
581,NEW LOTS,1955,2218,40.658733000000005,-73.899232,06/01/2019
582,NEW LOTS,1406,1713,40.658733000000005,-73.899232,06/02/2019
583,NEW LOTS,4216,4062,40.658733000000005,-73.899232,06/03/2019
584,NEW LOTS,3963,3884,40.658733000000005,-73.899232,06/04/2019
585,NEW LOTS,4260,4194,40.658733000000005,-73.899232,06/05/2019
586,NEW LOTS,4105,3964,40.658733000000005,-73.899232,06/06/2019
587,NEW LOTS,4166,3990,40.658733000000005,-73.899232,06/07/2019
588,EAST 105 ST,1502,1610,40.650573,-73.899485,06/01/2019
589,EAST 105 ST,1074,1183,40.650573,-73.899485,06/02/2019
590,EAST 105 ST,3305,3195,40.650573,-73.899485,06/03/2019
591,EAST 105 ST,3308,3074,40.650573,-73.899485,06/04/2019
592,EAST 105 ST,3448,3394,40.650573,-73.899485,06/05/2019
593,EAST 105 ST,3363,3105,40.650573,-73.899485,06/06/2019
594,EAST 105 ST,3384,3106,40.650573,-73.899485,06/07/2019
595,HOWARD BCH JFK,3359,3757,40.660476,-73.830301,06/01/2019
596,HOWARD BCH JFK,3344,3804,40.660476,-73.830301,06/02/2019
597,HOWARD BCH JFK,4173,4640,40.660476,-73.830301,06/03/2019
598,HOWARD BCH JFK,3763,4273,40.660476,-73.830301,06/04/2019
599,HOWARD BCH JFK,3811,4387,40.660476,-73.830301,06/05/2019
600,HOWARD BCH JFK,3682,4442,40.660476,-73.830301,06/06/2019
601,HOWARD BCH JFK,3929,4569,40.660476,-73.830301,06/07/2019
602,MARCY AV,10290,7428,40.708359,-73.957757,06/01/2019
603,MARCY AV,8715,6299,40.708359,-73.957757,06/02/2019
604,MARCY AV,14000,9361,40.708359,-73.957757,06/03/2019
605,MARCY AV,13567,9140,40.708359,-73.957757,06/04/2019
606,MARCY AV,14274,9367,40.708359,-73.957757,06/05/2019
607,MARCY AV,14161,9555,40.708359,-73.957757,06/06/2019
608,MARCY AV,14126,9670,40.708359,-73.957757,06/07/2019
609,HEWES ST,2477,1670,40.70687,-73.95343100000001,06/01/2019
610,HEWES ST,2135,1519,40.70687,-73.95343100000001,06/02/2019
611,HEWES ST,3176,2198,40.70687,-73.95343100000001,06/03/2019
612,HEWES ST,3092,2133,40.70687,-73.95343100000001,06/04/2019
613,HEWES ST,3239,2223,40.70687,-73.95343100000001,06/05/2019
614,HEWES ST,3204,2175,40.70687,-73.95343100000001,06/06/2019
615,HEWES ST,3254,2202,40.70687,-73.95343100000001,06/07/2019
616,FLUSHING AV,6638,4238,40.700377,-73.950234,06/01/2019
617,FLUSHING AV,5320,3914,40.700377,-73.950234,06/02/2019
618,FLUSHING AV,11541,7466,40.700377,-73.950234,06/03/2019
619,FLUSHING AV,10951,6916,40.700377,-73.950234,06/04/2019
620,FLUSHING AV,11291,7338,40.700377,-73.950234,06/05/2019
621,FLUSHING AV,11161,7097,40.700377,-73.950234,06/06/2019
622,FLUSHING AV,11223,7087,40.700377,-73.950234,06/07/2019
623,MYRTLE AV,7635,4396,40.697207,-73.93565699999999,06/01/2019
624,MYRTLE AV,6204,3946,40.697207,-73.93565699999999,06/02/2019
625,MYRTLE AV,11474,5635,40.697207,-73.93565699999999,06/03/2019
626,MYRTLE AV,11502,5606,40.697207,-73.93565699999999,06/04/2019
627,MYRTLE AV,12039,5794,40.697207,-73.93565699999999,06/05/2019
628,MYRTLE AV,11274,5632,40.697207,-73.93565699999999,06/06/2019
629,MYRTLE AV,11619,5611,40.697207,-73.93565699999999,06/07/2019
630,KOSCIUSZKO ST,3618,1026,40.693342,-73.928814,06/01/2019
631,KOSCIUSZKO ST,2823,1054,40.693342,-73.928814,06/02/2019
632,KOSCIUSZKO ST,5502,1552,40.693342,-73.928814,06/03/2019
633,KOSCIUSZKO ST,5320,1472,40.693342,-73.928814,06/04/2019
634,KOSCIUSZKO ST,5633,1522,40.693342,-73.928814,06/05/2019
635,KOSCIUSZKO ST,5441,1408,40.693342,-73.928814,06/06/2019
636,KOSCIUSZKO ST,5667,1428,40.693342,-73.928814,06/07/2019
637,GATES AV,4468,1506,40.68963,-73.92227,06/01/2019
638,GATES AV,3598,1284,40.68963,-73.92227,06/02/2019
639,GATES AV,7196,2546,40.68963,-73.92227,06/03/2019
640,GATES AV,6733,2416,40.68963,-73.92227,06/04/2019
641,GATES AV,7247,2506,40.68963,-73.92227,06/05/2019
642,GATES AV,6827,2237,40.68963,-73.92227,06/06/2019
643,GATES AV,7374,2402,40.68963,-73.92227,06/07/2019
644,CHAUNCEY ST,2223,907,40.682893,-73.91045600000001,06/01/2019
645,CHAUNCEY ST,1917,767,40.682893,-73.91045600000001,06/02/2019
646,CHAUNCEY ST,3176,1332,40.682893,-73.91045600000001,06/03/2019
647,CHAUNCEY ST,3091,1243,40.682893,-73.91045600000001,06/04/2019
648,CHAUNCEY ST,3220,1319,40.682893,-73.91045600000001,06/05/2019
649,CHAUNCEY ST,3273,1262,40.682893,-73.91045600000001,06/06/2019
650,CHAUNCEY ST,3337,1270,40.682893,-73.91045600000001,06/07/2019
651,ALABAMA AV,904,1018,40.676992,-73.89865400000001,06/01/2019
652,ALABAMA AV,700,745,40.676992,-73.89865400000001,06/02/2019
653,ALABAMA AV,2084,2229,40.676992,-73.89865400000001,06/03/2019
654,ALABAMA AV,1914,2036,40.676992,-73.89865400000001,06/04/2019
655,ALABAMA AV,2067,2230,40.676992,-73.89865400000001,06/05/2019
656,ALABAMA AV,1994,2079,40.676992,-73.89865400000001,06/06/2019
657,ALABAMA AV,2059,2206,40.676992,-73.89865400000001,06/07/2019
658,VAN SICLEN AV,2829,2993,40.672709999999995,-73.89035799999999,06/01/2019
659,VAN SICLEN AV,2237,2579,40.672709999999995,-73.89035799999999,06/02/2019
660,VAN SICLEN AV,5382,5161,40.672709999999995,-73.89035799999999,06/03/2019
661,VAN SICLEN AV,5015,4748,40.672709999999995,-73.89035799999999,06/04/2019
662,VAN SICLEN AV,5510,5339,40.672709999999995,-73.89035799999999,06/05/2019
663,VAN SICLEN AV,5275,4936,40.672709999999995,-73.89035799999999,06/06/2019
664,VAN SICLEN AV,5614,5086,40.672709999999995,-73.89035799999999,06/07/2019
665,CLEVELAND ST,1575,1729,40.679947,-73.884639,06/01/2019
666,CLEVELAND ST,1119,1295,40.679947,-73.884639,06/02/2019
667,CLEVELAND ST,2922,2887,40.679947,-73.884639,06/03/2019
668,CLEVELAND ST,2721,2530,40.679947,-73.884639,06/04/2019
669,CLEVELAND ST,3030,2921,40.679947,-73.884639,06/05/2019
670,CLEVELAND ST,2727,2494,40.679947,-73.884639,06/06/2019
671,CLEVELAND ST,3090,2918,40.679947,-73.884639,06/07/2019
672,NORWOOD AV,1532,1498,40.68141,-73.880039,06/01/2019
673,NORWOOD AV,1228,1161,40.68141,-73.880039,06/02/2019
674,NORWOOD AV,3101,3053,40.68141,-73.880039,06/03/2019
675,NORWOOD AV,2959,2768,40.68141,-73.880039,06/04/2019
676,NORWOOD AV,3152,3122,40.68141,-73.880039,06/05/2019
677,NORWOOD AV,3067,2855,40.68141,-73.880039,06/06/2019
678,NORWOOD AV,3154,3166,40.68141,-73.880039,06/07/2019
679,CRESCENT ST,3865,5511,40.683194,-73.873785,06/01/2019
680,CRESCENT ST,2953,4093,40.683194,-73.873785,06/02/2019
681,CRESCENT ST,4365,4311,40.683194,-73.873785,06/03/2019
682,CRESCENT ST,4197,4281,40.683194,-73.873785,06/04/2019
683,CRESCENT ST,4425,4527,40.683194,-73.873785,06/05/2019
684,CRESCENT ST,4274,4176,40.683194,-73.873785,06/06/2019
685,CRESCENT ST,4629,4506,40.683194,-73.873785,06/07/2019
686,CYPRESS HILLS,14,50,40.689941,-73.87255,06/01/2019
687,CYPRESS HILLS,2,23,40.689941,-73.87255,06/02/2019
688,CYPRESS HILLS,1453,751,40.689941,-73.87255,06/03/2019
689,CYPRESS HILLS,1284,686,40.689941,-73.87255,06/04/2019
690,CYPRESS HILLS,1495,840,40.689941,-73.87255,06/05/2019
691,CYPRESS HILLS,1384,723,40.689941,-73.87255,06/06/2019
692,CYPRESS HILLS,1504,782,40.689941,-73.87255,06/07/2019
693,75 ST-ELDERTS,33,236,40.691324,-73.867139,06/01/2019
694,75 ST-ELDERTS,0,28,40.691324,-73.867139,06/02/2019
695,75 ST-ELDERTS,3325,3303,40.691324,-73.867139,06/03/2019
696,75 ST-ELDERTS,3119,2833,40.691324,-73.867139,06/04/2019
697,75 ST-ELDERTS,3466,3679,40.691324,-73.867139,06/05/2019
698,75 ST-ELDERTS,3255,2865,40.691324,-73.867139,06/06/2019
699,75 ST-ELDERTS,3567,2822,40.691324,-73.867139,06/07/2019
700,85 ST-FOREST PK,23,95,40.692434999999996,-73.86001,06/01/2019
701,85 ST-FOREST PK,0,0,40.692434999999996,-73.86001,06/02/2019
702,85 ST-FOREST PK,3515,1503,40.692434999999996,-73.86001,06/03/2019
703,85 ST-FOREST PK,3357,1384,40.692434999999996,-73.86001,06/04/2019
704,85 ST-FOREST PK,3646,1550,40.692434999999996,-73.86001,06/05/2019
705,85 ST-FOREST PK,3465,1444,40.692434999999996,-73.86001,06/06/2019
706,85 ST-FOREST PK,3620,1565,40.692434999999996,-73.86001,06/07/2019
707,WOODHAVEN BLVD,9781,6537,40.693878999999995,-73.851576,06/01/2019
708,WOODHAVEN BLVD,7582,5239,40.693878999999995,-73.851576,06/02/2019
709,WOODHAVEN BLVD,24721,12463,40.693878999999995,-73.851576,06/03/2019
710,WOODHAVEN BLVD,23566,12705,40.693878999999995,-73.851576,06/04/2019
711,WOODHAVEN BLVD,24012,13038,40.693878999999995,-73.851576,06/05/2019
712,WOODHAVEN BLVD,24101,13002,40.693878999999995,-73.851576,06/06/2019
713,WOODHAVEN BLVD,25000,13123,40.693878999999995,-73.851576,06/07/2019
714,104 ST,909,418,40.695178000000006,-73.84433,06/01/2019
715,104 ST,597,209,40.695178000000006,-73.84433,06/02/2019
716,104 ST,4916,2308,40.695178000000006,-73.84433,06/03/2019
717,104 ST,4622,2080,40.695178000000006,-73.84433,06/04/2019
718,104 ST,5174,2374,40.695178000000006,-73.84433,06/05/2019
719,104 ST,4818,2200,40.695178000000006,-73.84433,06/06/2019
720,104 ST,5032,2359,40.695178000000006,-73.84433,06/07/2019
721,121 ST,59,106,40.700492,-73.828294,06/01/2019
722,121 ST,0,30,40.700492,-73.828294,06/02/2019
723,121 ST,2525,1501,40.700492,-73.828294,06/03/2019
724,121 ST,2334,1422,40.700492,-73.828294,06/04/2019
725,121 ST,2588,1612,40.700492,-73.828294,06/05/2019
726,121 ST,2434,1454,40.700492,-73.828294,06/06/2019
727,121 ST,2623,1586,40.700492,-73.828294,06/07/2019
728,CENTRAL AV,3568,2734,40.697857,-73.927397,06/01/2019
729,CENTRAL AV,2851,2481,40.697857,-73.927397,06/02/2019
730,CENTRAL AV,4356,3532,40.697857,-73.927397,06/03/2019
731,CENTRAL AV,4348,3425,40.697857,-73.927397,06/04/2019
732,CENTRAL AV,4524,3607,40.697857,-73.927397,06/05/2019
733,CENTRAL AV,4583,3483,40.697857,-73.927397,06/06/2019
734,CENTRAL AV,4582,3459,40.697857,-73.927397,06/07/2019
735,KNICKERBOCKER,3990,3360,40.698664,-73.91971099999999,06/01/2019
736,KNICKERBOCKER,3325,3004,40.698664,-73.91971099999999,06/02/2019
737,KNICKERBOCKER,4483,4168,40.698664,-73.91971099999999,06/03/2019
738,KNICKERBOCKER,4393,3790,40.698664,-73.91971099999999,06/04/2019
739,KNICKERBOCKER,4595,4169,40.698664,-73.91971099999999,06/05/2019
740,KNICKERBOCKER,4464,3854,40.698664,-73.91971099999999,06/06/2019
741,KNICKERBOCKER,4747,4341,40.698664,-73.91971099999999,06/07/2019
742,SENECA AVE,2851,2108,40.702762,-73.90774,06/01/2019
743,SENECA AVE,2273,1858,40.702762,-73.90774,06/02/2019
744,SENECA AVE,3130,2606,40.702762,-73.90774,06/03/2019
745,SENECA AVE,3120,2482,40.702762,-73.90774,06/04/2019
746,SENECA AVE,3241,2631,40.702762,-73.90774,06/05/2019
747,SENECA AVE,3228,2641,40.702762,-73.90774,06/06/2019
748,SENECA AVE,3276,2679,40.702762,-73.90774,06/07/2019
749,FOREST AVE,2672,1873,40.704423,-73.903077,06/01/2019
750,FOREST AVE,1952,1496,40.704423,-73.903077,06/02/2019
751,FOREST AVE,4147,2530,40.704423,-73.903077,06/03/2019
752,FOREST AVE,4097,2484,40.704423,-73.903077,06/04/2019
753,FOREST AVE,4278,2639,40.704423,-73.903077,06/05/2019
754,FOREST AVE,4271,2620,40.704423,-73.903077,06/06/2019
755,FOREST AVE,4231,2663,40.704423,-73.903077,06/07/2019
756,FRESH POND RD,3253,3101,40.706185999999995,-73.895877,06/01/2019
757,FRESH POND RD,2503,2338,40.706185999999995,-73.895877,06/02/2019
758,FRESH POND RD,5951,5584,40.706185999999995,-73.895877,06/03/2019
759,FRESH POND RD,5879,5436,40.706185999999995,-73.895877,06/04/2019
760,FRESH POND RD,6122,5713,40.706185999999995,-73.895877,06/05/2019
761,FRESH POND RD,6046,5514,40.706185999999995,-73.895877,06/06/2019
762,FRESH POND RD,5968,5392,40.706185999999995,-73.895877,06/07/2019
763,METROPOLITAN AV,9003,8185,40.712792,-73.951418,06/01/2019
764,METROPOLITAN AV,6949,6329,40.712792,-73.951418,06/02/2019
765,METROPOLITAN AV,11468,7744,40.712792,-73.951418,06/03/2019
766,METROPOLITAN AV,11450,8024,40.712792,-73.951418,06/04/2019
767,METROPOLITAN AV,11945,8307,40.712792,-73.951418,06/05/2019
768,METROPOLITAN AV,11603,8163,40.712792,-73.951418,06/06/2019
769,METROPOLITAN AV,11887,8617,40.712792,-73.951418,06/07/2019
770,DYCKMAN ST,7036,298,40.865491,-73.92727099999999,06/01/2019
771,DYCKMAN ST,5687,230,40.865491,-73.92727099999999,06/02/2019
772,DYCKMAN ST,13106,3298,40.865491,-73.92727099999999,06/03/2019
773,DYCKMAN ST,12541,3314,40.865491,-73.92727099999999,06/04/2019
774,DYCKMAN ST,13253,3636,40.865491,-73.92727099999999,06/05/2019
775,DYCKMAN ST,13107,3508,40.865491,-73.92727099999999,06/06/2019
776,DYCKMAN ST,13806,3859,40.865491,-73.92727099999999,06/07/2019
777,190 ST,4230,1365,40.859021999999996,-73.93418,06/01/2019
778,190 ST,3453,1155,40.859021999999996,-73.93418,06/02/2019
779,190 ST,4762,1294,40.859021999999996,-73.93418,06/03/2019
